"Date","Price","Open","High","Low","Change %"
"Aug 17, 2015","152.590","151.950","153.000","151.810","0.35%"
"Aug 14, 2015","152.055","151.860","152.645","151.540","0.07%"
"Aug 13, 2015","151.950","151.190","152.590","150.790","0.43%"
"Aug 12, 2015","151.295","151.770","154.255","150.950","-0.41%"
"Aug 11, 2015","151.925","149.380","152.565","149.050","1.61%"
"Aug 10, 2015","149.520","150.100","150.900","149.330","-0.48%"
"Aug 07, 2015","150.240","150.020","151.220","149.680","0.07%"
"Aug 06, 2015","150.130","151.280","151.500","149.890","-0.86%"
"Aug 05, 2015","151.435","150.640","151.835","150.520","0.41%"
"Aug 04, 2015","150.810","150.890","151.270","149.480","-0.15%"
"Aug 03, 2015","151.035","150.410","151.175","149.860","0.37%"
"Jul 31, 2015","150.480","151.150","151.480","149.140","-0.55%"
"Jul 30, 2015","151.305","149.770","151.635","149.730","0.93%"
"Jul 29, 2015","149.910","149.590","149.950","148.960","0.13%"
"Jul 28, 2015","149.710","150.470","151.150","149.490","-0.61%"
"Jul 27, 2015","150.625","150.910","151.535","150.130","-0.24%"
"Jul 24, 2015","150.985","149.780","151.605","149.520","0.71%"
"Jul 23, 2015","149.920","149.130","150.580","149.090","0.42%"
"Jul 22, 2015","149.290","148.090","149.510","148.050","0.73%"
"Jul 21, 2015","148.215","149.090","149.755","147.980","-0.68%"
"Jul 20, 2015","149.230","148.270","149.550","148.230","0.56%"
"Jul 17, 2015","148.400","147.810","148.540","147.650","0.30%"
"Jul 16, 2015","147.950","147.910","148.550","147.330","-0.06%"
"Jul 15, 2015","148.045","147.350","148.265","146.870","0.38%"
"Jul 14, 2015","147.485","146.490","147.715","146.370","0.59%"
"Jul 13, 2015","146.620","145.890","146.700","145.420","0.47%"
"Jul 10, 2015","145.940","145.930","146.290","145.190","-0.08%"
"Jul 09, 2015","146.055","146.440","147.145","145.600","-0.28%"
"Jul 08, 2015","146.470","146.200","147.000","145.910","0.09%"
"Jul 07, 2015","146.335","145.100","146.725","145.070","0.75%"
"Jul 06, 2015","145.240","144.660","145.700","144.590","0.31%"
"Jul 03, 2015","144.795","144.810","145.195","144.030","-0.10%"
"Jul 02, 2015","144.940","145.010","145.380","144.240","-0.14%"
"Jul 01, 2015","145.140","144.270","145.360","143.790","0.45%"
"Jun 30, 2015","144.490","144.350","144.710","143.720","0.00%"
"Jun 29, 2015","144.490","144.720","145.570","144.120","-0.25%"
"Jun 26, 2015","144.850","143.290","145.310","143.170","0.99%"
"Jun 25, 2015","143.430","143.070","143.620","142.820","0.16%"
"Jun 24, 2015","143.205","142.620","143.515","142.370","0.31%"
"Jun 23, 2015","142.760","141.970","143.080","141.860","0.47%"
"Jun 22, 2015","142.090","142.180","142.520","141.540","-0.16%"
"Jun 19, 2015","142.320","142.530","143.020","141.830","-0.20%"
"Jun 18, 2015","142.610","143.530","143.820","141.920","-0.86%"
"Jun 17, 2015","143.845","144.170","145.065","143.330","-0.33%"
"Jun 16, 2015","144.315","143.890","144.565","143.790","0.20%"
"Jun 15, 2015","144.025","143.240","144.405","143.240","0.40%"
"Jun 12, 2015","143.450","143.490","144.240","142.940","-0.12%"
"Jun 11, 2015","143.620","143.140","143.970","142.520","0.23%"
"Jun 10, 2015","143.290","144.510","144.860","142.790","-0.93%"
"Jun 09, 2015","144.640","144.190","144.880","144.040","0.21%"
"Jun 08, 2015","144.330","144.970","145.190","144.090","-0.50%"
"Jun 05, 2015","145.060","143.530","145.100","143.140","0.97%"
"Jun 04, 2015","143.670","142.700","143.790","142.620","0.58%"
"Jun 03, 2015","142.845","142.670","143.225","142.220","0.02%"
"Jun 02, 2015","142.810","143.780","144.110","142.560","-0.77%"
"Jun 01, 2015","143.915","143.450","144.045","142.970","0.25%"
"May 29, 2015","143.560","142.850","143.880","142.630","0.40%"
"May 28, 2015","142.990","142.840","143.380","142.320","-0.01%"
"May 27, 2015","143.000","142.760","143.350","142.300","0.06%"
"May 26, 2015","142.915","141.360","142.965","141.330","0.99%"
"May 25, 2015","141.510","141.400","141.680","141.280","0.02%"
"May 22, 2015","141.475","140.880","141.485","140.330","0.33%"
"May 21, 2015","141.015","141.270","141.625","140.780","-0.28%"
"May 20, 2015","141.415","141.160","141.775","140.950","0.08%"
"May 19, 2015","141.300","140.560","141.400","140.250","0.43%"
"May 18, 2015","140.690","139.720","140.800","139.660","0.63%"
"May 15, 2015","139.815","140.390","141.385","139.640","-0.45%"
"May 14, 2015","140.450","140.860","141.670","140.290","-0.39%"
"May 13, 2015","140.995","140.890","142.035","140.460","-0.03%"
"May 12, 2015","141.035","141.390","141.735","140.770","-0.35%"
"May 11, 2015","141.525","140.240","141.625","139.780","0.86%"
