"Date","Price","Open","High","Low","Change %"
"Jul 16, 2019","171.56","171.54","171.90","171.04","-0.03%"
"Jul 15, 2019","171.62","171.15","171.88","171.09","0.30%"
"Jul 12, 2019","171.10","171.03","171.75","170.90","0.02%"
"Jul 11, 2019","171.06","171.18","171.57","170.50","-0.08%"
"Jul 10, 2019","171.19","171.72","171.89","171.03","-0.34%"
"Jul 09, 2019","171.78","171.70","172.26","171.34","0.10%"
"Jul 08, 2019","171.60","170.52","171.91","170.45","0.67%"
"Jul 05, 2019","170.45","169.94","170.55","169.85","0.25%"
"Jul 04, 2019","170.03","170.16","170.63","169.78","-0.06%"
"Jul 03, 2019","170.13","169.84","170.66","169.66","0.15%"
"Jul 02, 2019","169.87","169.63","170.34","169.37","0.18%"
"Jul 01, 2019","169.56","168.44","170.18","167.42","0.69%"
"Jun 28, 2019","168.40","168.42","168.81","168.02","0.08%"
"Jun 27, 2019","168.26","167.79","168.40","167.50","0.26%"
"Jun 26, 2019","167.83","168.08","168.68","167.70","-0.14%"
"Jun 25, 2019","168.06","167.96","168.26","167.59","0.09%"
"Jun 24, 2019","167.91","168.88","169.03","167.85","-0.49%"
"Jun 21, 2019","168.73","169.24","170.04","168.42","-0.29%"
"Jun 20, 2019","169.22","169.82","170.03","168.78","-0.37%"
"Jun 19, 2019","169.84","170.22","170.97","169.71","-0.21%"
"Jun 18, 2019","170.19","171.35","171.60","169.89","-0.66%"
"Jun 17, 2019","171.32","171.38","171.64","171.01","-0.04%"
"Jun 14, 2019","171.38","170.84","171.53","170.66","0.25%"
"Jun 13, 2019","170.96","171.19","171.71","170.71","-0.08%"
"Jun 12, 2019","171.09","170.53","171.26","170.47","0.28%"
"Jun 11, 2019","170.62","170.82","171.19","170.38","-0.12%"
"Jun 10, 2019","170.83","170.97","171.54","170.58","-0.14%"
"Jun 07, 2019","171.07","170.65","171.91","170.51","0.29%"
"Jun 06, 2019","170.58","170.93","171.16","170.39","-0.19%"
"Jun 05, 2019","170.91","170.52","171.22","169.90","0.21%"
"Jun 04, 2019","170.56","170.84","171.61","170.41","-0.18%"
"Jun 03, 2019","170.87","172.09","172.53","170.69","-0.75%"
"May 31, 2019","172.16","172.41","173.07","172.12","-0.13%"
"May 30, 2019","172.38","172.69","172.78","171.91","-0.18%"
"May 29, 2019","172.69","172.01","173.21","171.84","0.37%"
"May 28, 2019","172.06","171.76","172.46","171.59","0.20%"
"May 27, 2019","171.72","171.91","172.19","171.60","-0.07%"
"May 24, 2019","171.84","172.16","172.47","171.81","-0.19%"
"May 23, 2019","172.17","172.56","172.98","171.95","-0.14%"
"May 22, 2019","172.41","172.71","173.16","172.04","-0.23%"
"May 21, 2019","172.81","172.93","173.19","172.53","-0.02%"
"May 20, 2019","172.84","172.68","172.99","172.17","0.09%"
"May 17, 2019","172.69","173.21","173.41","172.35","-0.30%"
"May 16, 2019","173.21","172.56","173.52","172.51","0.36%"
"May 15, 2019","172.59","172.75","173.41","172.50","-0.09%"
"May 14, 2019","172.75","172.83","173.13","172.39","-0.04%"
"May 13, 2019","172.82","172.21","173.40","172.21","0.35%"
"May 10, 2019","172.22","172.85","173.66","172.00","-0.36%"
"May 09, 2019","172.84","172.97","173.94","172.51","-0.07%"
"May 08, 2019","172.96","173.12","173.16","172.44","-0.02%"
"May 07, 2019","173.00","172.63","173.47","172.09","0.09%"
"May 06, 2019","172.84","172.97","174.51","172.60","-0.03%"
"May 03, 2019","172.89","173.26","174.09","172.83","-0.23%"
"May 02, 2019","173.29","173.01","173.49","172.38","0.12%"
"May 01, 2019","173.09","172.94","173.22","172.34","0.13%"
"Apr 30, 2019","172.87","172.25","173.53","172.16","0.36%"
"Apr 29, 2019","172.25","172.19","172.54","171.87","0.02%"
"Apr 26, 2019","172.21","172.03","172.69","171.66","0.10%"
"Apr 25, 2019","172.03","171.98","172.96","171.88","0.03%"
"Apr 24, 2019","171.98","169.96","172.33","169.93","1.19%"
"Apr 23, 2019","169.96","170.00","170.47","169.78","-0.02%"
"Apr 22, 2019","169.99","169.43","170.41","169.37","0.27%"
"Apr 19, 2019","169.53","169.56","169.91","169.44","0.02%"
"Apr 18, 2019","169.49","169.35","170.00","169.18","0.11%"
"Apr 17, 2019","169.30","169.50","169.81","169.18","-0.12%"
"Apr 16, 2019","169.50","169.19","169.65","169.06","0.18%"
