"Date","Price","Open","High","Low","Change %"
"Apr 20, 2018","821.86","824.85","826.02","820.89","-0.38%"
"Apr 19, 2018","825.01","829.14","832.45","824.28","-0.49%"
"Apr 18, 2018","829.09","828.72","831.11","825.87","0.04%"
"Apr 17, 2018","828.77","833.14","833.79","828.50","-0.51%"
"Apr 16, 2018","832.99","832.34","836.59","831.53","0.06%"
"Apr 13, 2018","832.48","830.69","835.32","829.71","0.23%"
"Apr 12, 2018","830.53","827.27","831.78","827.00","0.39%"
"Apr 11, 2018","827.32","826.29","829.86","825.58","0.11%"
"Apr 10, 2018","826.40","823.59","828.45","822.97","0.36%"
"Apr 09, 2018","823.47","821.04","825.07","818.49","0.17%"
"Apr 06, 2018","822.07","816.80","823.84","813.53","0.67%"
"Apr 05, 2018","816.63","816.67","820.92","813.04","-0.00%"
"Apr 04, 2018","816.67","810.62","819.12","809.91","0.74%"
"Apr 03, 2018","810.67","810.16","815.05","808.79","0.05%"
"Apr 02, 2018","810.26","814.45","817.01","808.22","-0.57%"
"Mar 30, 2018","814.94","816.12","819.98","814.21","-0.15%"
"Mar 29, 2018","816.17","815.61","819.50","814.11","0.07%"
"Mar 28, 2018","815.61","825.65","827.30","814.49","-1.21%"
"Mar 27, 2018","825.60","833.43","834.40","824.71","-0.95%"
"Mar 26, 2018","833.50","834.83","837.05","830.76","-0.10%"
"Mar 23, 2018","834.31","831.72","837.42","830.79","0.31%"
"Mar 22, 2018","831.72","827.35","834.73","826.59","0.61%"
"Mar 21, 2018","826.67","823.25","829.62","822.65","0.38%"
"Mar 20, 2018","823.55","828.52","828.89","822.35","-0.60%"
"Mar 19, 2018","828.52","825.82","829.75","823.21","0.31%"
"Mar 16, 2018","825.97","834.47","835.85","825.00","-0.99%"
"Mar 15, 2018","834.26","838.60","842.55","832.62","-0.52%"
"Mar 14, 2018","838.60","838.29","841.61","836.74","0.01%"
"Mar 13, 2018","838.51","838.66","841.98","836.57","0.01%"
"Mar 12, 2018","838.44","836.38","840.21","834.58","0.24%"
"Mar 09, 2018","836.43","836.85","838.47","830.72","-0.05%"
"Mar 08, 2018","836.89","835.32","839.40","833.96","0.20%"
"Mar 07, 2018","835.26","832.88","836.20","827.15","0.29%"
"Mar 06, 2018","832.87","836.82","838.66","829.47","-0.48%"
"Mar 05, 2018","836.87","838.24","839.77","834.50","-0.17%"
"Mar 02, 2018","838.27","839.85","842.15","835.74","-0.19%"
"Mar 01, 2018","839.85","842.46","843.78","836.54","-0.30%"
"Feb 28, 2018","842.35","842.24","846.42","840.65","0.00%"
"Feb 27, 2018","842.34","840.69","843.88","838.19","0.15%"
"Feb 26, 2018","841.07","843.78","847.40","838.66","-0.45%"
"Feb 23, 2018","844.86","848.10","848.54","840.78","-0.36%"
"Feb 22, 2018","847.88","839.67","849.67","838.46","0.97%"
"Feb 21, 2018","839.72","847.45","850.30","839.29","-0.91%"
"Feb 20, 2018","847.41","844.70","851.41","843.89","0.33%"
"Feb 19, 2018","844.60","844.25","848.49","842.83","0.02%"
"Feb 16, 2018","844.42","845.72","850.38","842.35","-0.13%"
"Feb 15, 2018","845.51","848.75","854.36","842.30","-0.38%"
"Feb 14, 2018","848.75","853.01","853.53","841.17","-0.47%"
"Feb 13, 2018","852.79","850.76","855.43","848.34","0.19%"
"Feb 12, 2018","851.14","847.69","851.82","845.56","0.32%"
"Feb 09, 2018","848.39","854.09","855.30","844.21","-0.65%"
"Feb 08, 2018","853.92","852.78","856.04","848.78","0.13%"
"Feb 07, 2018","852.78","853.89","856.83","848.54","-0.14%"
"Feb 06, 2018","853.95","862.80","865.38","850.59","-0.99%"
"Feb 05, 2018","862.51","863.99","865.86","859.58","-0.12%"
"Feb 02, 2018","863.51","860.86","868.72","860.36","0.30%"
"Feb 01, 2018","860.93","862.05","865.08","855.71","-0.12%"
"Jan 31, 2018","861.95","867.49","870.06","859.84","-0.64%"
"Jan 30, 2018","867.50","866.72","868.89","862.75","0.07%"
"Jan 29, 2018","866.88","863.72","868.62","861.38","0.38%"
"Jan 26, 2018","863.61","856.43","866.61","853.21","0.96%"
"Jan 25, 2018","855.40","858.25","860.50","853.26","-0.36%"
"Jan 24, 2018","858.53","858.74","861.42","855.50","-0.07%"
"Jan 23, 2018","859.12","857.46","860.38","853.50","0.20%"
"Jan 22, 2018","857.39","853.24","859.29","851.85","0.48%"
"Jan 19, 2018","853.33","856.57","857.81","852.37","-0.38%"
"Jan 18, 2018","856.55","850.84","857.74","848.87","0.69%"
"Jan 17, 2018","850.68","847.63","855.30","845.71","0.37%"
"Jan 16, 2018","847.58","846.91","849.58","844.92","0.07%"
"Jan 15, 2018","847.02","838.15","849.08","835.27","0.99%"
"Jan 12, 2018","838.72","840.80","842.76","834.36","-0.25%"
"Jan 11, 2018","840.85","839.32","846.26","836.66","0.18%"
"Jan 10, 2018","839.31","838.71","840.55","835.70","0.08%"
"Jan 09, 2018","838.66","838.04","840.08","835.36","0.07%"
"Jan 08, 2018","838.09","834.35","841.92","833.59","0.34%"
"Jan 05, 2018","835.22","835.13","837.05","831.16","-0.02%"
"Jan 04, 2018","835.38","834.64","836.83","832.07","0.13%"
"Jan 03, 2018","834.26","832.23","835.95","831.09","0.21%"
"Jan 02, 2018","832.50","832.38","835.34","829.24","0.00%"
"Jan 01, 2018","832.48","832.87","833.49","831.65","-0.03%"
"Dec 29, 2017","832.77","834.48","836.36","830.57","-0.21%"
"Dec 28, 2017","834.53","835.29","837.25","831.68","-0.09%"
"Dec 27, 2017","835.24","831.63","837.26","830.87","0.43%"
"Dec 26, 2017","831.63","830.67","833.76","828.90","0.10%"
"Dec 25, 2017","830.78","831.44","835.14","828.30","-0.10%"
"Dec 22, 2017","831.63","832.18","834.41","829.87","-0.07%"
"Dec 21, 2017","832.24","828.58","833.14","826.02","0.46%"
"Dec 20, 2017","828.47","831.85","833.03","826.24","-0.43%"
"Dec 19, 2017","832.01","832.30","835.06","829.54","-0.03%"
"Dec 18, 2017","832.29","832.45","835.80","831.83","-0.03%"
"Dec 15, 2017","832.50","834.88","838.68","830.87","-0.30%"
"Dec 14, 2017","835.00","828.27","836.76","827.24","0.81%"
"Dec 13, 2017","828.27","826.01","829.85","824.45","0.27%"
"Dec 12, 2017","826.06","819.52","827.28","818.75","0.81%"
"Dec 11, 2017","819.46","820.95","823.32","818.30","-0.10%"
"Dec 08, 2017","820.24","821.57","824.78","819.35","-0.15%"
"Dec 07, 2017","821.51","827.49","829.26","820.74","-0.72%"
"Dec 06, 2017","827.45","827.09","830.96","824.65","0.02%"
"Dec 05, 2017","827.30","825.63","832.05","825.15","0.23%"
"Dec 04, 2017","825.42","824.36","829.65","821.80","0.12%"
"Dec 01, 2017","824.47","823.34","828.04","819.26","0.13%"
"Nov 30, 2017","823.39","819.26","827.82","817.37","0.50%"
"Nov 29, 2017","819.31","823.31","825.64","814.43","-0.49%"
"Nov 28, 2017","823.32","829.96","830.84","819.70","-0.80%"
"Nov 27, 2017","829.96","826.74","832.16","825.82","0.40%"
"Nov 24, 2017","826.64","826.49","829.37","824.57","0.02%"
"Nov 23, 2017","826.49","827.42","831.66","825.86","-0.11%"
"Nov 22, 2017","827.41","827.13","830.26","822.27","0.06%"
"Nov 21, 2017","826.91","828.21","830.05","821.98","-0.16%"
"Nov 20, 2017","828.26","827.31","833.62","825.20","0.04%"
"Nov 17, 2017","827.97","832.53","834.47","825.25","-0.54%"
"Nov 16, 2017","832.49","838.95","842.27","830.25","-0.80%"
"Nov 15, 2017","839.17","851.19","852.52","836.58","-1.42%"
"Nov 14, 2017","851.30","853.75","855.75","848.60","-0.26%"
"Nov 13, 2017","853.52","858.09","860.14","852.62","-0.62%"
"Nov 10, 2017","858.88","858.92","860.48","856.80","-0.00%"
"Nov 09, 2017","858.90","855.29","861.45","853.11","0.40%"
"Nov 08, 2017","855.51","851.76","856.75","850.88","0.45%"
"Nov 07, 2017","851.65","855.93","857.52","848.92","-0.50%"
"Nov 06, 2017","855.94","854.03","856.09","850.61","0.22%"
"Nov 03, 2017","854.08","857.95","859.10","852.26","-0.46%"
"Nov 02, 2017","858.01","853.26","860.73","852.35","0.56%"
"Nov 01, 2017","853.20","856.27","857.69","851.72","-0.37%"
"Oct 31, 2017","856.38","864.84","865.93","853.00","-0.97%"
"Oct 30, 2017","864.73","862.72","865.39","860.76","0.02%"
"Oct 27, 2017","864.58","864.91","867.16","860.76","-0.02%"
"Oct 26, 2017","864.74","868.86","869.54","862.00","-0.48%"
"Oct 25, 2017","868.87","879.40","880.45","864.88","-1.20%"
"Oct 24, 2017","879.41","882.74","883.77","876.48","-0.38%"
"Oct 23, 2017","882.80","884.11","886.64","880.76","-0.29%"
"Oct 20, 2017","885.36","889.65","891.41","883.22","-0.48%"
"Oct 19, 2017","889.66","888.74","891.74","887.05","0.09%"
"Oct 18, 2017","888.86","887.66","889.32","884.08","0.15%"
"Oct 17, 2017","887.49","885.98","890.55","884.21","0.19%"
"Oct 16, 2017","885.81","887.22","889.62","884.78","-0.34%"
"Oct 13, 2017","888.83","885.92","889.29","883.07","0.31%"
"Oct 12, 2017","886.09","882.49","888.82","882.04","0.43%"
"Oct 11, 2017","882.31","883.04","885.93","879.80","-0.08%"
"Oct 10, 2017","883.04","886.91","888.22","880.12","-0.42%"
"Oct 09, 2017","886.80","887.11","891.21","885.60","-0.36%"
"Oct 06, 2017","889.97","890.57","891.12","884.73","-0.07%"
"Oct 05, 2017","890.57","899.01","899.62","887.72","-0.91%"
"Oct 04, 2017","898.73","895.73","899.46","894.16","0.33%"
"Oct 03, 2017","895.73","897.35","899.48","891.90","-0.19%"
"Oct 02, 2017","897.46","897.01","899.89","893.33","0.03%"
"Sep 29, 2017","897.23","900.88","901.23","894.71","-0.40%"
"Sep 28, 2017","900.87","899.30","901.50","895.22","0.17%"
"Sep 27, 2017","899.30","897.35","902.17","894.55","0.23%"
"Sep 26, 2017","897.24","900.46","904.12","894.27","-0.38%"
"Sep 25, 2017","900.63","902.35","903.78","898.70","-0.19%"
"Sep 22, 2017","902.32","898.62","904.00","896.76","0.39%"
"Sep 21, 2017","898.79","909.10","909.83","896.66","-1.13%"
"Sep 20, 2017","909.05","906.08","913.72","903.38","0.33%"
"Sep 19, 2017","906.08","899.48","907.72","898.91","0.73%"
"Sep 18, 2017","899.48","906.38","908.50","896.62","-0.81%"
"Sep 15, 2017","906.80","908.13","910.27","904.29","-0.15%"
"Sep 14, 2017","908.13","903.97","908.41","902.36","0.46%"
"Sep 13, 2017","903.97","905.10","908.15","901.27","-0.09%"
"Sep 12, 2017","904.82","907.72","908.28","904.01","-0.30%"
"Sep 11, 2017","907.55","913.23","914.84","906.48","-0.52%"
"Sep 08, 2017","912.26","907.62","918.17","907.04","0.51%"
"Sep 07, 2017","907.67","906.35","908.36","900.51","0.15%"
"Sep 06, 2017","906.28","905.56","908.79","901.93","0.08%"
"Sep 05, 2017","905.57","900.25","907.05","897.42","0.57%"
"Sep 04, 2017","900.42","890.00","903.34","888.42","0.75%"
"Sep 01, 2017","893.76","893.92","895.62","888.13","-0.02%"
"Aug 31, 2017","893.92","888.56","894.29","885.51","0.60%"
"Aug 30, 2017","888.55","893.98","898.10","886.16","-0.58%"
"Aug 29, 2017","893.71","890.59","897.88","884.57","0.34%"
"Aug 28, 2017","890.64","889.63","891.93","887.74","0.14%"
"Aug 25, 2017","889.42","891.41","893.52","887.90","-0.24%"
"Aug 24, 2017","891.52","891.24","893.42","887.21","0.03%"
"Aug 23, 2017","891.29","895.65","897.15","890.58","-0.51%"
"Aug 22, 2017","895.83","904.01","905.26","895.22","-0.91%"
"Aug 21, 2017","904.02","902.16","905.35","901.10","0.01%"
"Aug 18, 2017","903.89","900.82","906.93","898.17","0.32%"
"Aug 17, 2017","900.98","899.85","906.85","899.02","0.12%"
"Aug 16, 2017","899.90","888.37","901.88","887.68","1.29%"
"Aug 15, 2017","888.47","894.72","896.00","887.82","-0.68%"
"Aug 14, 2017","894.55","901.63","903.57","893.14","-0.87%"
"Aug 11, 2017","902.40","901.03","904.43","898.07","0.15%"
"Aug 10, 2017","901.03","898.64","904.33","896.77","0.25%"
"Aug 09, 2017","898.82","893.47","899.84","889.13","0.59%"
"Aug 08, 2017","893.52","891.57","894.72","888.26","0.18%"
"Aug 07, 2017","891.92","893.52","897.00","890.90","-0.31%"
"Aug 04, 2017","894.73","897.79","898.82","890.37","-0.30%"
"Aug 03, 2017","897.40","894.33","898.10","892.20","0.30%"
"Aug 02, 2017","894.73","893.92","897.87","892.02","0.12%"
"Aug 01, 2017","893.70","895.90","899.68","892.75","-0.24%"
"Jul 31, 2017","895.86","897.54","898.63","892.14","-0.27%"
"Jul 28, 2017","898.29","889.87","899.91","888.35","0.91%"
"Jul 27, 2017","890.20","890.63","898.38","887.82","-0.06%"
"Jul 26, 2017","890.75","888.96","893.13","883.30","0.21%"
"Jul 25, 2017","888.90","883.91","890.32","882.93","0.57%"
"Jul 24, 2017","883.85","885.01","887.97","881.59","-0.20%"
"Jul 21, 2017","885.62","892.78","892.97","882.62","-0.75%"
"Jul 20, 2017","892.34","893.99","898.03","888.85","-0.22%"
"Jul 19, 2017","894.34","891.08","895.82","888.18","0.40%"
"Jul 18, 2017","890.78","880.04","892.98","878.59","1.20%"
"Jul 17, 2017","880.21","882.55","885.43","879.21","-0.48%"
"Jul 14, 2017","884.42","879.23","885.32","877.67","0.55%"
"Jul 13, 2017","879.56","874.34","880.69","873.37","0.64%"
"Jul 12, 2017","874.00","877.62","879.45","873.01","-0.41%"
"Jul 11, 2017","877.62","874.14","879.09","873.30","0.36%"
"Jul 10, 2017","874.49","877.13","878.52","872.08","-0.35%"
"Jul 07, 2017","877.53","877.89","880.14","875.09","-0.04%"
"Jul 06, 2017","877.89","877.00","882.11","873.43","0.12%"
"Jul 05, 2017","876.88","874.44","879.41","874.18","0.21%"
"Jul 04, 2017","875.01","881.34","882.70","872.36","-0.71%"
"Jul 03, 2017","881.23","879.72","881.80","877.49","0.04%"
"Jun 30, 2017","880.90","881.87","884.13","877.18","-0.07%"
"Jun 29, 2017","881.52","870.43","881.92","869.35","1.30%"
"Jun 28, 2017","870.25","864.88","873.86","864.42","0.62%"
"Jun 27, 2017","864.88","859.54","866.66","859.03","0.59%"
"Jun 26, 2017","859.77","858.77","863.36","857.64","0.09%"
"Jun 23, 2017","859.00","859.61","862.90","857.83","-0.03%"
"Jun 22, 2017","859.26","863.66","866.56","858.16","-0.50%"
"Jun 21, 2017","863.61","865.87","867.50","862.70","-0.23%"
"Jun 20, 2017","865.64","863.43","868.26","861.90","0.22%"
"Jun 19, 2017","863.77","862.53","865.30","860.82","0.04%"
"Jun 16, 2017","863.46","857.24","866.28","856.63","0.75%"
"Jun 15, 2017","857.06","849.81","859.48","848.68","0.86%"
"Jun 14, 2017","849.75","850.03","855.97","848.14","-0.03%"
"Jun 13, 2017","850.03","852.92","855.47","849.22","-0.34%"
"Jun 12, 2017","852.92","847.04","855.25","846.07","0.65%"
"Jun 09, 2017","847.40","846.68","848.89","843.50","0.09%"
"Jun 08, 2017","846.62","848.84","850.77","845.49","-0.27%"
"Jun 07, 2017","848.88","839.50","851.14","839.00","1.12%"
"Jun 06, 2017","839.50","837.12","842.34","832.84","0.27%"
"Jun 05, 2017","837.28","830.28","840.00","829.09","0.54%"
"Jun 02, 2017","832.75","827.80","834.00","826.76","0.64%"
"Jun 01, 2017","827.45","832.01","835.29","826.88","-0.54%"
"May 31, 2017","831.96","839.48","840.39","830.37","-0.90%"
"May 30, 2017","839.49","834.53","840.16","833.26","0.55%"
"May 29, 2017","834.86","831.85","836.50","831.85","0.20%"
"May 26, 2017","833.20","835.00","836.77","830.73","-0.23%"
"May 25, 2017","835.12","840.10","840.89","834.75","-0.57%"
"May 24, 2017","839.93","841.45","842.65","837.42","-0.21%"
"May 23, 2017","841.67","834.51","845.09","833.17","0.87%"
"May 22, 2017","834.40","833.13","836.28","830.72","0.06%"
"May 19, 2017","833.91","837.70","840.34","831.22","-0.45%"
"May 18, 2017","837.70","834.25","843.97","833.88","0.38%"
"May 17, 2017","834.54","828.90","835.28","827.97","0.69%"
"May 16, 2017","828.84","828.80","832.93","826.54","-0.00%"
"May 15, 2017","828.86","829.65","834.49","827.04","-0.11%"
"May 12, 2017","829.75","829.49","836.54","828.03","0.00%"
"May 11, 2017","829.71","833.87","834.89","828.68","-0.53%"
"May 10, 2017","834.15","837.22","840.01","833.23","-0.31%"
"May 09, 2017","836.71","837.45","839.72","833.41","-0.09%"
"May 08, 2017","837.46","841.10","844.06","835.66","-0.64%"
"May 05, 2017","842.87","841.08","845.00","838.74","0.18%"
"May 04, 2017","841.36","841.62","843.68","837.40","-0.05%"
"May 03, 2017","841.74","850.96","851.75","840.42","-1.08%"
"May 02, 2017","850.97","855.92","856.82","847.76","-0.61%"
"May 01, 2017","856.16","848.43","857.47","848.43","0.48%"
"Apr 28, 2017","852.10","844.85","853.74","843.83","0.87%"
"Apr 27, 2017","844.72","847.23","849.32","844.17","-0.26%"
"Apr 26, 2017","846.88","850.40","852.40","843.84","-0.39%"
"Apr 25, 2017","850.18","858.34","859.86","847.45","-1.00%"
"Apr 24, 2017","858.78","860.39","862.00","853.17","0.35%"
"Apr 21, 2017","855.80","856.65","858.08","853.29","-0.10%"
"Apr 20, 2017","856.66","857.20","859.26","853.31","-0.10%"
"Apr 19, 2017","857.49","864.24","864.61","855.62","-0.74%"
"Apr 18, 2017","863.89","859.55","866.15","858.72","0.46%"
"Apr 17, 2017","859.96","860.32","865.03","859.27","-0.13%"
"Apr 14, 2017","861.09","860.31","865.85","858.74","0.12%"
"Apr 13, 2017","860.02","853.65","861.86","853.11","0.75%"
"Apr 12, 2017","853.60","858.88","863.57","851.69","-0.64%"
"Apr 11, 2017","859.11","857.72","862.70","856.00","0.16%"
"Apr 10, 2017","857.72","853.21","858.72","852.29","0.51%"
"Apr 07, 2017","853.37","854.07","858.75","851.09","-0.04%"
"Apr 06, 2017","853.67","853.76","856.48","851.58","-0.05%"
"Apr 05, 2017","854.11","851.37","856.48","849.51","0.35%"
"Apr 04, 2017","851.13","849.36","852.04","847.83","0.17%"
"Apr 03, 2017","849.69","852.59","853.40","846.46","-0.34%"
"Mar 31, 2017","852.61","854.66","858.12","851.75","-0.25%"
"Mar 30, 2017","854.72","852.28","858.20","850.93","0.26%"
"Mar 29, 2017","852.50","852.50","855.50","850.17","0.03%"
"Mar 28, 2017","852.27","846.60","852.84","844.29","0.67%"
"Mar 27, 2017","846.60","851.04","853.61","843.72","-0.61%"
"Mar 24, 2017","851.80","856.27","858.75","848.69","-0.53%"
"Mar 23, 2017","856.38","857.85","861.04","853.38","-0.16%"
"Mar 22, 2017","857.79","863.78","864.26","857.04","-0.69%"
"Mar 21, 2017","863.72","861.51","865.79","860.03","0.26%"
"Mar 20, 2017","861.52","869.79","872.19","859.23","-0.94%"
"Mar 17, 2017","869.70","867.50","872.84","865.04","0.35%"
"Mar 16, 2017","866.65","869.88","873.33","862.84","-0.40%"
"Mar 15, 2017","870.11","869.45","876.26","865.24","0.09%"
"Mar 14, 2017","869.32","868.90","871.60","865.91","0.03%"
"Mar 13, 2017","869.09","867.09","871.70","864.94","0.31%"
"Mar 10, 2017","866.43","870.76","873.54","865.50","-0.49%"
"Mar 09, 2017","870.71","869.27","871.94","867.66","0.14%"
"Mar 08, 2017","869.51","873.09","874.79","868.30","-0.41%"
"Mar 07, 2017","873.13","875.61","880.00","871.98","-0.27%"
"Mar 06, 2017","875.49","873.76","879.18","872.26","0.03%"
"Mar 03, 2017","875.24","871.39","876.24","868.59","0.45%"
"Mar 02, 2017","871.33","875.12","877.29","867.86","-0.47%"
"Mar 01, 2017","875.41","870.85","878.07","868.35","0.47%"
"Feb 28, 2017","871.32","870.81","872.43","863.33","0.07%"
"Feb 27, 2017","870.67","866.53","873.33","866.32","0.36%"
"Feb 24, 2017","867.54","874.12","875.25","866.16","-0.77%"
"Feb 23, 2017","874.24","876.92","878.91","870.76","-0.31%"
"Feb 22, 2017","876.98","877.05","881.76","874.04","-0.03%"
"Feb 21, 2017","877.28","880.45","883.40","876.17","-0.39%"
"Feb 20, 2017","880.68","881.74","884.28","878.57","-0.24%"
"Feb 17, 2017","882.82","878.48","884.82","877.45","0.48%"
"Feb 16, 2017","878.60","875.48","882.54","873.86","0.38%"
"Feb 15, 2017","875.30","872.62","879.00","871.83","0.28%"
"Feb 14, 2017","872.85","878.61","883.01","869.57","-0.62%"
"Feb 13, 2017","878.32","880.18","885.67","877.58","-0.20%"
"Feb 10, 2017","880.12","878.36","883.16","876.43","0.28%"
"Feb 09, 2017","877.65","875.50","878.99","870.82","0.25%"
"Feb 08, 2017","875.46","871.78","876.92","870.14","0.42%"
"Feb 07, 2017","871.84","868.87","879.59","865.84","0.29%"
"Feb 06, 2017","869.35","873.25","876.23","864.87","-0.62%"
"Feb 03, 2017","874.78","875.87","880.05","871.51","-0.15%"
"Feb 02, 2017","876.10","874.92","882.90","873.03","0.11%"
"Feb 01, 2017","875.15","873.63","879.30","870.87","0.19%"
"Jan 31, 2017","873.53","884.35","885.64","869.98","-1.24%"
"Jan 30, 2017","884.53","888.15","891.91","882.92","-0.63%"
"Jan 27, 2017","890.18","883.39","891.93","879.88","0.77%"
"Jan 26, 2017","883.40","880.59","883.83","875.24","0.33%"
"Jan 25, 2017","880.46","887.33","888.20","876.04","-0.77%"
"Jan 24, 2017","887.27","881.97","888.26","880.10","0.59%"
"Jan 23, 2017","882.08","887.99","889.65","880.72","-0.67%"
"Jan 20, 2017","888.07","888.50","891.42","883.36","-0.06%"
"Jan 19, 2017","888.62","884.78","891.96","882.85","0.47%"
"Jan 18, 2017","884.43","878.46","887.59","875.96","0.69%"
"Jan 17, 2017","878.40","884.70","888.34","875.91","-0.73%"
"Jan 16, 2017","884.87","880.30","886.88","877.95","0.38%"
"Jan 13, 2017","881.49","880.05","885.57","877.30","0.18%"
"Jan 12, 2017","879.94","884.25","886.46","878.90","-0.45%"
"Jan 11, 2017","883.89","885.61","889.46","879.18","-0.20%"
"Jan 10, 2017","885.66","884.77","886.68","879.20","0.09%"
"Jan 09, 2017","884.89","876.44","887.40","875.62","0.87%"
"Jan 06, 2017","877.22","867.56","879.08","866.06","1.14%"
"Jan 05, 2017","867.32","871.51","872.12","864.39","-0.45%"
"Jan 04, 2017","871.28","872.29","876.49","867.97","-0.08%"
"Jan 03, 2017","871.99","864.73","875.93","863.91","0.80%"
"Jan 02, 2017","865.08","872.37","872.88","864.07","-0.70%"
"Dec 30, 2016","871.15","870.41","873.72","866.59","0.04%"
"Dec 29, 2016","870.84","870.23","874.06","868.32","0.07%"
"Dec 28, 2016","870.23","867.05","874.10","866.30","0.28%"
"Dec 27, 2016","867.84","863.63","869.83","861.08","0.52%"
"Dec 26, 2016","863.39","860.43","869.11","859.25","0.14%"
"Dec 23, 2016","862.15","869.77","871.37","859.86","-0.88%"
"Dec 22, 2016","869.84","864.36","872.36","862.53","0.63%"
"Dec 21, 2016","864.36","865.78","870.07","863.38","-0.13%"
"Dec 20, 2016","865.49","860.55","867.54","859.62","0.53%"
"Dec 19, 2016","860.93","864.36","868.68","859.98","-0.69%"
"Dec 16, 2016","866.91","870.62","873.79","862.94","-0.45%"
"Dec 15, 2016","870.80","874.12","877.70","869.58","-0.33%"
"Dec 14, 2016","873.70","873.45","879.71","871.44","0.07%"
"Dec 13, 2016","873.11","873.20","877.28","871.19","-0.02%"
"Dec 12, 2016","873.32","873.70","876.04","869.38","-0.10%"
"Dec 09, 2016","874.22","866.84","876.78","865.96","0.77%"
"Dec 08, 2016","867.55","866.80","871.53","864.73","0.11%"
"Dec 07, 2016","866.62","874.32","876.88","862.86","-0.85%"
"Dec 06, 2016","874.09","872.22","875.09","868.72","0.22%"
"Dec 05, 2016","872.16","869.05","876.98","864.50","0.12%"
"Dec 02, 2016","871.11","865.82","873.33","864.38","0.61%"
"Dec 01, 2016","865.82","869.45","872.39","862.41","-0.46%"
"Nov 30, 2016","869.86","874.53","877.86","866.54","-0.47%"
"Nov 29, 2016","873.95","876.58","877.66","872.01","-0.33%"
"Nov 28, 2016","876.87","873.19","880.37","870.06","0.18%"
"Nov 25, 2016","875.30","876.85","880.64","873.30","-0.04%"
"Nov 24, 2016","875.67","872.59","876.81","869.22","0.33%"
"Nov 23, 2016","872.83","866.86","877.36","865.23","0.78%"
"Nov 22, 2016","866.09","869.34","872.76","864.96","-0.41%"
"Nov 21, 2016","869.63","866.21","871.23","863.77","0.33%"
"Nov 18, 2016","866.74","874.45","877.50","864.04","-0.84%"
"Nov 17, 2016","874.04","875.91","882.05","871.05","-0.19%"
"Nov 16, 2016","875.68","882.38","883.92","874.08","-0.78%"
"Nov 15, 2016","882.55","882.82","886.33","878.88","-0.05%"
"Nov 14, 2016","883.00","876.78","888.10","876.32","0.31%"
"Nov 11, 2016","880.30","888.03","889.36","877.27","-0.87%"
"Nov 10, 2016","888.03","883.80","894.12","878.32","0.45%"
"Nov 09, 2016","884.05","876.70","889.47","873.51","0.89%"
"Nov 08, 2016","876.28","882.06","882.40","872.54","-0.67%"
"Nov 07, 2016","882.23","875.79","883.20","873.79","0.73%"
"Nov 04, 2016","875.84","878.96","881.62","874.40","-0.39%"
"Nov 03, 2016","879.30","877.00","879.95","871.11","0.24%"
"Nov 02, 2016","877.17","876.76","879.63","873.92","0.03%"
"Nov 01, 2016","876.87","869.90","879.23","868.01","0.83%"
"Oct 31, 2016","869.62","870.93","873.06","868.00","-0.27%"
"Oct 28, 2016","871.96","871.24","873.29","866.09","0.12%"
"Oct 27, 2016","870.95","871.31","873.49","868.40","-0.02%"
"Oct 26, 2016","871.14","864.18","874.84","863.08","0.80%"
"Oct 25, 2016","864.24","864.36","868.62","861.29","-0.00%"
"Oct 24, 2016","864.25","863.10","865.83","862.04","-0.02%"
"Oct 21, 2016","864.38","862.88","870.47","861.60","0.19%"
"Oct 20, 2016","862.72","865.13","866.40","860.04","-0.28%"
"Oct 19, 2016","865.14","862.20","866.67","859.62","0.31%"
"Oct 18, 2016","862.48","867.02","870.89","861.99","-0.52%"
"Oct 17, 2016","867.02","865.10","870.05","863.16","0.12%"
"Oct 14, 2016","866.00","856.03","867.76","854.35","1.27%"
"Oct 13, 2016","855.12","851.17","859.42","846.96","0.48%"
"Oct 12, 2016","851.00","847.80","854.73","847.05","0.34%"
"Oct 11, 2016","848.13","843.66","851.39","841.47","0.58%"
"Oct 10, 2016","843.28","845.29","849.67","840.57","-0.25%"
"Oct 07, 2016","845.40","846.11","849.04","842.59","-0.07%"
"Oct 06, 2016","846.00","850.31","850.37","842.78","-0.45%"
"Oct 05, 2016","849.80","851.00","852.32","846.62","-0.14%"
"Oct 04, 2016","851.00","847.14","852.37","845.76","0.43%"
"Oct 03, 2016","847.32","843.65","849.07","841.76","0.33%"
"Sep 30, 2016","844.50","842.76","845.98","837.39","0.30%"
"Sep 29, 2016","842.00","840.30","847.17","839.15","0.18%"
"Sep 28, 2016","840.48","840.14","844.48","838.03","-0.06%"
"Sep 27, 2016","841.02","846.00","849.16","839.06","-0.69%"
"Sep 26, 2016","846.83","839.68","848.17","837.99","0.65%"
"Sep 23, 2016","841.32","842.40","846.11","837.78","-0.25%"
"Sep 22, 2016","843.44","840.69","847.27","838.81","0.22%"
"Sep 21, 2016","841.57","843.39","848.45","837.82","-0.33%"
"Sep 20, 2016","844.32","842.53","848.09","841.32","0.11%"
"Sep 19, 2016","843.39","841.99","848.03","840.19","-0.01%"
"Sep 16, 2016","843.48","844.49","847.26","840.34","-0.22%"
"Sep 15, 2016","845.30","840.35","846.62","836.39","0.45%"
"Sep 14, 2016","841.50","841.08","844.07","837.58","-0.09%"
